generation,best_score,mean_score,best_index
0,0.5413484971567831,0.534735987002437,"[np.int32(2), np.int32(3), np.int32(28), np.int32(54), np.int32(57), np.int32(64), np.int32(65), np.int32(94), np.int32(128), np.int32(135), np.int32(165), np.int32(191), np.int32(231), np.int32(265), np.int32(331), np.int32(371), np.int32(390), np.int32(393), np.int32(409), np.int32(432), np.int32(454), np.int32(500), np.int32(570), np.int32(585), np.int32(606), np.int32(617), np.int32(674), np.int32(676), np.int32(689), np.int32(710), np.int32(716), np.int32(746), np.int32(772), np.int32(814), np.int32(826), np.int32(831), np.int32(851), np.int32(856), np.int32(894), np.int32(896), np.int32(902), np.int32(936), np.int32(945), np.int32(953), np.int32(966), np.int32(987), np.int32(991), np.int32(999), np.int32(1011), np.int32(1040), np.int32(1048), np.int32(1068), np.int32(1092), np.int32(1103), np.int32(1114), np.int32(1125), np.int32(1130), np.int32(1142), np.int32(1202), np.int32(1210), np.int32(1213), np.int32(1248), np.int32(1328), np.int32(1335), np.int32(1337), np.int32(1366), np.int32(1413), np.int32(1428), np.int32(1444), np.int32(1459), np.int32(1514), np.int32(1518), np.int32(1566), np.int32(1568), np.int32(1578), np.int32(1601), np.int32(1617), np.int32(1618), np.int32(1628), np.int32(1633), np.int32(1637), np.int32(1654), np.int32(1656), np.int32(1683), np.int32(1706), np.int32(1734), np.int32(1741), np.int32(1799), np.int32(1826), np.int32(1834), np.int32(1840), np.int32(1842), np.int32(1845), np.int32(1869), np.int32(1881), np.int32(1911), np.int32(1926), np.int32(1947), np.int32(1985), np.int32(2081), np.int32(2116), np.int32(2120), np.int32(2133), np.int32(2149), np.int32(2174), np.int32(2187), np.int32(2210), np.int32(2211), np.int32(2217), np.int32(2264), np.int32(2285), np.int32(2286), np.int32(2298), np.int32(2307), np.int32(2325), np.int32(2336), np.int32(2403), np.int32(2421), np.int32(2427), np.int32(2444), np.int32(2452), np.int32(2475), np.int32(2482), np.int32(2486), np.int32(2498), np.int32(2505), np.int32(2529), np.int32(2532), np.int32(2557), np.int32(2598), np.int32(2652), np.int32(2666), np.int32(2727), np.int32(2739), np.int32(2741), np.int32(2767), np.int32(2786), np.int32(2788), np.int32(2798), np.int32(2836), np.int32(2845), np.int32(2848), np.int32(2849), np.int32(2850), np.int32(2852), np.int32(2868), np.int32(2910), np.int32(2912), np.int32(2913), np.int32(2917), np.int32(2956), np.int32(2957), np.int32(2978), np.int32(3011), np.int32(3061), np.int32(3093), np.int32(3193), np.int32(3217), np.int32(3236), np.int32(3270), np.int32(3289), np.int32(3315), np.int32(3344), np.int32(3412), np.int32(3431), np.int32(3449), np.int32(3459), np.int32(3467), np.int32(3477), np.int32(3481), np.int32(3485), np.int32(3507), np.int32(3515), np.int32(3522), np.int32(3606), np.int32(3615), np.int32(3617), np.int32(3636), np.int32(3669), np.int32(3714), np.int32(3747), np.int32(3794), np.int32(3795), np.int32(3832), np.int32(3844), np.int32(3852), np.int32(3859), np.int32(3861), np.int32(3936), np.int32(3953), np.int32(3954), np.int32(3980), np.int32(3988), np.int32(4000), np.int32(4022), np.int32(4027), np.int32(4028), np.int32(4064), np.int32(4080), np.int32(4086)]"
1,0.5475223395613322,0.5350284321689683,"[np.int32(9), np.int32(22), np.int32(38), np.int32(47), np.int32(80), np.int32(85), np.int32(95), np.int32(244), np.int32(255), np.int32(277), np.int32(283), np.int32(284), np.int32(291), np.int32(294), np.int32(296), np.int32(305), np.int32(316), np.int32(325), np.int32(355), np.int32(425), np.int32(436), np.int32(458), np.int32(478), np.int32(488), np.int32(490), np.int32(585), np.int32(600), np.int32(667), np.int32(670), np.int32(671), np.int32(685), np.int32(688), np.int32(694), np.int32(714), np.int32(745), np.int32(764), np.int32(773), np.int32(803), np.int32(820), np.int32(851), np.int32(868), np.int32(870), np.int32(877), np.int32(920), np.int32(928), np.int32(930), np.int32(939), np.int32(965), np.int32(981), np.int32(1013), np.int32(1027), np.int32(1038), np.int32(1042), np.int32(1056), np.int32(1087), np.int32(1119), np.int32(1213), np.int32(1225), np.int32(1278), np.int32(1313), np.int32(1319), np.int32(1361), np.int32(1381), np.int32(1413), np.int32(1424), np.int32(1475), np.int32(1493), np.int32(1495), np.int32(1496), np.int32(1508), np.int32(1557), np.int32(1565), np.int32(1572), np.int32(1574), np.int32(1587), np.int32(1627), np.int32(1632), np.int32(1634), np.int32(1635), np.int32(1639), np.int32(1696), np.int32(1708), np.int32(1725), np.int32(1737), np.int32(1777), np.int32(1781), np.int32(1800), np.int32(1834), np.int32(1843), np.int32(1846), np.int32(1881), np.int32(1892), np.int32(1937), np.int32(1942), np.int32(1970), np.int32(2006), np.int32(2014), np.int32(2039), np.int32(2079), np.int32(2091), np.int32(2093), np.int32(2099), np.int32(2109), np.int32(2136), np.int32(2149), np.int32(2155), np.int32(2166), np.int32(2208), np.int32(2211), np.int32(2221), np.int32(2226), np.int32(2232), np.int32(2239), np.int32(2256), np.int32(2276), np.int32(2286), np.int32(2296), np.int32(2303), np.int32(2394), np.int32(2397), np.int32(2470), np.int32(2480), np.int32(2486), np.int32(2505), np.int32(2507), np.int32(2522), np.int32(2547), np.int32(2555), np.int32(2559), np.int32(2631), np.int32(2635), np.int32(2660), np.int32(2665), np.int32(2682), np.int32(2693), np.int32(2698), np.int32(2726), np.int32(2734), np.int32(2744), np.int32(2787), np.int32(2798), np.int32(2811), np.int32(2818), np.int32(2831), np.int32(2848), np.int32(2852), np.int32(2863), np.int32(2912), np.int32(2932), np.int32(2936), np.int32(2968), np.int32(2992), np.int32(3011), np.int32(3019), np.int32(3034), np.int32(3048), np.int32(3103), np.int32(3111), np.int32(3143), np.int32(3193), np.int32(3210), np.int32(3214), np.int32(3223), np.int32(3230), np.int32(3268), np.int32(3270), np.int32(3271), np.int32(3275), np.int32(3277), np.int32(3313), np.int32(3344), np.int32(3349), np.int32(3356), np.int32(3372), np.int32(3403), np.int32(3412), np.int32(3415), np.int32(3432), np.int32(3478), np.int32(3491), np.int32(3551), np.int32(3573), np.int32(3577), np.int32(3593), np.int32(3594), np.int32(3628), np.int32(3652), np.int32(3653), np.int32(3655), np.int32(3675), np.int32(3735), np.int32(3772), np.int32(3806), np.int32(3827), np.int32(3843), np.int32(3856), np.int32(3906), np.int32(3933), np.int32(3964), np.int32(4084)]"
2,0.5530463038180342,0.5367993501218521,"[np.int32(5), np.int32(51), np.int32(56), np.int32(74), np.int32(80), np.int32(95), np.int32(99), np.int32(126), np.int32(147), np.int32(211), np.int32(221), np.int32(263), np.int32(279), np.int32(296), np.int32(305), np.int32(331), np.int32(355), np.int32(375), np.int32(392), np.int32(393), np.int32(398), np.int32(425), np.int32(493), np.int32(512), np.int32(524), np.int32(543), np.int32(547), np.int32(658), np.int32(675), np.int32(688), np.int32(695), np.int32(726), np.int32(770), np.int32(851), np.int32(868), np.int32(893), np.int32(900), np.int32(918), np.int32(922), np.int32(929), np.int32(952), np.int32(1031), np.int32(1038), np.int32(1040), np.int32(1062), np.int32(1063), np.int32(1086), np.int32(1087), np.int32(1088), np.int32(1089), np.int32(1120), np.int32(1148), np.int32(1150), np.int32(1213), np.int32(1218), np.int32(1229), np.int32(1257), np.int32(1277), np.int32(1285), np.int32(1288), np.int32(1320), np.int32(1328), np.int32(1363), np.int32(1395), np.int32(1413), np.int32(1432), np.int32(1434), np.int32(1441), np.int32(1456), np.int32(1601), np.int32(1627), np.int32(1628), np.int32(1633), np.int32(1656), np.int32(1733), np.int32(1737), np.int32(1739), np.int32(1741), np.int32(1757), np.int32(1769), np.int32(1777), np.int32(1787), np.int32(1798), np.int32(1799), np.int32(1810), np.int32(1829), np.int32(1842), np.int32(1845), np.int32(1846), np.int32(1878), np.int32(1880), np.int32(1969), np.int32(1984), np.int32(2011), np.int32(2013), np.int32(2017), np.int32(2019), np.int32(2046), np.int32(2081), np.int32(2084), np.int32(2085), np.int32(2099), np.int32(2130), np.int32(2133), np.int32(2143), np.int32(2166), np.int32(2194), np.int32(2205), np.int32(2217), np.int32(2234), np.int32(2286), np.int32(2296), np.int32(2298), np.int32(2337), np.int32(2342), np.int32(2357), np.int32(2375), np.int32(2407), np.int32(2409), np.int32(2427), np.int32(2471), np.int32(2480), np.int32(2505), np.int32(2510), np.int32(2515), np.int32(2518), np.int32(2526), np.int32(2555), np.int32(2557), np.int32(2590), np.int32(2597), np.int32(2632), np.int32(2660), np.int32(2666), np.int32(2680), np.int32(2714), np.int32(2723), np.int32(2734), np.int32(2742), np.int32(2755), np.int32(2781), np.int32(2798), np.int32(2850), np.int32(2852), np.int32(2863), np.int32(2874), np.int32(2904), np.int32(2956), np.int32(2968), np.int32(2987), np.int32(2998), np.int32(3006), np.int32(3011), np.int32(3044), np.int32(3061), np.int32(3075), np.int32(3122), np.int32(3147), np.int32(3160), np.int32(3164), np.int32(3193), np.int32(3210), np.int32(3244), np.int32(3277), np.int32(3278), np.int32(3279), np.int32(3297), np.int32(3313), np.int32(3318), np.int32(3364), np.int32(3428), np.int32(3448), np.int32(3467), np.int32(3486), np.int32(3508), np.int32(3552), np.int32(3601), np.int32(3635), np.int32(3636), np.int32(3675), np.int32(3679), np.int32(3699), np.int32(3797), np.int32(3806), np.int32(3810), np.int32(3830), np.int32(3859), np.int32(3860), np.int32(3875), np.int32(3894), np.int32(3944), np.int32(3962), np.int32(3977), np.int32(4006), np.int32(4019), np.int32(4022), np.int32(4064), np.int32(4074), np.int32(4091), np.int32(4093)]"
3,0.5478472786352558,0.5368805848903331,"[np.int32(0), np.int32(24), np.int32(74), np.int32(90), np.int32(126), np.int32(134), np.int32(155), np.int32(157), np.int32(166), np.int32(187), np.int32(211), np.int32(212), np.int32(277), np.int32(284), np.int32(338), np.int32(359), np.int32(390), np.int32(392), np.int32(398), np.int32(412), np.int32(422), np.int32(426), np.int32(459), np.int32(490), np.int32(499), np.int32(522), np.int32(570), np.int32(580), np.int32(629), np.int32(658), np.int32(670), np.int32(679), np.int32(688), np.int32(711), np.int32(745), np.int32(803), np.int32(811), np.int32(867), np.int32(868), np.int32(896), np.int32(903), np.int32(908), np.int32(926), np.int32(930), np.int32(953), np.int32(955), np.int32(963), np.int32(966), np.int32(970), np.int32(1013), np.int32(1032), np.int32(1041), np.int32(1050), np.int32(1063), np.int32(1109), np.int32(1119), np.int32(1120), np.int32(1125), np.int32(1145), np.int32(1146), np.int32(1155), np.int32(1175), np.int32(1213), np.int32(1266), np.int32(1268), np.int32(1278), np.int32(1309), np.int32(1319), np.int32(1321), np.int32(1354), np.int32(1374), np.int32(1424), np.int32(1446), np.int32(1473), np.int32(1501), np.int32(1528), np.int32(1538), np.int32(1560), np.int32(1562), np.int32(1582), np.int32(1601), np.int32(1624), np.int32(1627), np.int32(1628), np.int32(1633), np.int32(1634), np.int32(1652), np.int32(1654), np.int32(1686), np.int32(1706), np.int32(1722), np.int32(1725), np.int32(1741), np.int32(1745), np.int32(1769), np.int32(1783), np.int32(1787), np.int32(1790), np.int32(1842), np.int32(1846), np.int32(1885), np.int32(1888), np.int32(1892), np.int32(1907), np.int32(1929), np.int32(1942), np.int32(1970), np.int32(1980), np.int32(1990), np.int32(2040), np.int32(2081), np.int32(2094), np.int32(2099), np.int32(2123), np.int32(2181), np.int32(2219), np.int32(2226), np.int32(2273), np.int32(2276), np.int32(2317), np.int32(2337), np.int32(2341), np.int32(2342), np.int32(2376), np.int32(2420), np.int32(2428), np.int32(2456), np.int32(2463), np.int32(2480), np.int32(2486), np.int32(2515), np.int32(2529), np.int32(2535), np.int32(2547), np.int32(2615), np.int32(2646), np.int32(2660), np.int32(2666), np.int32(2670), np.int32(2680), np.int32(2697), np.int32(2698), np.int32(2741), np.int32(2743), np.int32(2754), np.int32(2770), np.int32(2781), np.int32(2787), np.int32(2818), np.int32(2853), np.int32(2854), np.int32(2858), np.int32(2933), np.int32(2956), np.int32(2974), np.int32(3048), np.int32(3057), np.int32(3077), np.int32(3097), np.int32(3100), np.int32(3104), np.int32(3169), np.int32(3185), np.int32(3210), np.int32(3235), np.int32(3253), np.int32(3271), np.int32(3277), np.int32(3297), np.int32(3315), np.int32(3344), np.int32(3348), np.int32(3352), np.int32(3426), np.int32(3448), np.int32(3472), np.int32(3481), np.int32(3557), np.int32(3604), np.int32(3606), np.int32(3669), np.int32(3675), np.int32(3748), np.int32(3749), np.int32(3817), np.int32(3853), np.int32(3869), np.int32(3880), np.int32(3885), np.int32(3935), np.int32(3943), np.int32(3944), np.int32(3946), np.int32(3985), np.int32(3988), np.int32(3990), np.int32(4008), np.int32(4019), np.int32(4053), np.int32(4086)]"
4,0.5553208773354996,0.5439805036555646,"[np.int32(29), np.int32(65), np.int32(74), np.int32(134), np.int32(166), np.int32(170), np.int32(185), np.int32(212), np.int32(284), np.int32(305), np.int32(314), np.int32(320), np.int32(325), np.int32(338), np.int32(359), np.int32(360), np.int32(375), np.int32(454), np.int32(478), np.int32(484), np.int32(493), np.int32(512), np.int32(522), np.int32(525), np.int32(532), np.int32(548), np.int32(612), np.int32(629), np.int32(658), np.int32(670), np.int32(675), np.int32(699), np.int32(785), np.int32(877), np.int32(885), np.int32(902), np.int32(903), np.int32(930), np.int32(952), np.int32(954), np.int32(957), np.int32(983), np.int32(993), np.int32(998), np.int32(1041), np.int32(1063), np.int32(1089), np.int32(1102), np.int32(1105), np.int32(1109), np.int32(1125), np.int32(1145), np.int32(1175), np.int32(1213), np.int32(1224), np.int32(1234), np.int32(1288), np.int32(1289), np.int32(1306), np.int32(1319), np.int32(1325), np.int32(1328), np.int32(1341), np.int32(1363), np.int32(1413), np.int32(1434), np.int32(1517), np.int32(1530), np.int32(1544), np.int32(1572), np.int32(1601), np.int32(1613), np.int32(1624), np.int32(1627), np.int32(1633), np.int32(1635), np.int32(1658), np.int32(1686), np.int32(1690), np.int32(1725), np.int32(1742), np.int32(1787), np.int32(1790), np.int32(1828), np.int32(1840), np.int32(1845), np.int32(1846), np.int32(1877), np.int32(1880), np.int32(1892), np.int32(1907), np.int32(1929), np.int32(1942), np.int32(1969), np.int32(1970), np.int32(1972), np.int32(1984), np.int32(2017), np.int32(2019), np.int32(2116), np.int32(2133), np.int32(2136), np.int32(2143), np.int32(2181), np.int32(2182), np.int32(2185), np.int32(2211), np.int32(2217), np.int32(2226), np.int32(2232), np.int32(2234), np.int32(2239), np.int32(2270), np.int32(2280), np.int32(2282), np.int32(2285), np.int32(2286), np.int32(2337), np.int32(2342), np.int32(2357), np.int32(2380), np.int32(2394), np.int32(2408), np.int32(2420), np.int32(2452), np.int32(2464), np.int32(2480), np.int32(2485), np.int32(2489), np.int32(2492), np.int32(2522), np.int32(2529), np.int32(2532), np.int32(2561), np.int32(2680), np.int32(2682), np.int32(2698), np.int32(2723), np.int32(2770), np.int32(2797), np.int32(2798), np.int32(2818), np.int32(2852), np.int32(2853), np.int32(2873), np.int32(2923), np.int32(2956), np.int32(2957), np.int32(2968), np.int32(2981), np.int32(3001), np.int32(3056), np.int32(3057), np.int32(3061), np.int32(3075), np.int32(3083), np.int32(3210), np.int32(3230), np.int32(3232), np.int32(3235), np.int32(3244), np.int32(3271), np.int32(3285), np.int32(3288), np.int32(3315), np.int32(3316), np.int32(3364), np.int32(3405), np.int32(3412), np.int32(3424), np.int32(3440), np.int32(3448), np.int32(3486), np.int32(3526), np.int32(3569), np.int32(3577), np.int32(3606), np.int32(3653), np.int32(3662), np.int32(3686), np.int32(3703), np.int32(3748), np.int32(3806), np.int32(3812), np.int32(3843), np.int32(3846), np.int32(3859), np.int32(3860), np.int32(3861), np.int32(3888), np.int32(3894), np.int32(3926), np.int32(3944), np.int32(3972), np.int32(3990), np.int32(4002), np.int32(4003), np.int32(4031), np.int32(4033), np.int32(4093)]"
5,0.5484971567831032,0.5364094232331439,"[np.int32(12), np.int32(56), np.int32(74), np.int32(90), np.int32(95), np.int32(140), np.int32(144), np.int32(166), np.int32(187), np.int32(212), np.int32(221), np.int32(277), np.int32(283), np.int32(320), np.int32(325), np.int32(334), np.int32(339), np.int32(359), np.int32(390), np.int32(403), np.int32(421), np.int32(432), np.int32(484), np.int32(522), np.int32(532), np.int32(546), np.int32(629), np.int32(658), np.int32(670), np.int32(675), np.int32(726), np.int32(744), np.int32(803), np.int32(833), np.int32(835), np.int32(872), np.int32(896), np.int32(903), np.int32(922), np.int32(926), np.int32(930), np.int32(932), np.int32(952), np.int32(953), np.int32(970), np.int32(1014), np.int32(1041), np.int32(1056), np.int32(1063), np.int32(1087), np.int32(1089), np.int32(1102), np.int32(1109), np.int32(1125), np.int32(1143), np.int32(1145), np.int32(1146), np.int32(1166), np.int32(1213), np.int32(1248), np.int32(1288), np.int32(1319), np.int32(1321), np.int32(1324), np.int32(1328), np.int32(1413), np.int32(1431), np.int32(1436), np.int32(1450), np.int32(1456), np.int32(1494), np.int32(1538), np.int32(1560), np.int32(1572), np.int32(1582), np.int32(1601), np.int32(1607), np.int32(1623), np.int32(1627), np.int32(1633), np.int32(1634), np.int32(1644), np.int32(1656), np.int32(1658), np.int32(1680), np.int32(1683), np.int32(1686), np.int32(1719), np.int32(1722), np.int32(1725), np.int32(1742), np.int32(1790), np.int32(1828), np.int32(1846), np.int32(1877), np.int32(1892), np.int32(1907), np.int32(1969), np.int32(1970), np.int32(1984), np.int32(2017), np.int32(2019), np.int32(2072), np.int32(2099), np.int32(2133), np.int32(2143), np.int32(2181), np.int32(2185), np.int32(2211), np.int32(2226), np.int32(2234), np.int32(2253), np.int32(2259), np.int32(2276), np.int32(2291), np.int32(2299), np.int32(2337), np.int32(2342), np.int32(2357), np.int32(2376), np.int32(2394), np.int32(2409), np.int32(2427), np.int32(2428), np.int32(2436), np.int32(2480), np.int32(2489), np.int32(2492), np.int32(2515), np.int32(2522), np.int32(2526), np.int32(2532), np.int32(2555), np.int32(2559), np.int32(2598), np.int32(2631), np.int32(2675), np.int32(2682), np.int32(2696), np.int32(2698), np.int32(2726), np.int32(2741), np.int32(2781), np.int32(2787), np.int32(2789), np.int32(2798), np.int32(2828), np.int32(2852), np.int32(2857), np.int32(2927), np.int32(2949), np.int32(2974), np.int32(2999), np.int32(3057), np.int32(3142), np.int32(3181), np.int32(3207), np.int32(3210), np.int32(3215), np.int32(3229), np.int32(3230), np.int32(3232), np.int32(3255), np.int32(3262), np.int32(3275), np.int32(3279), np.int32(3285), np.int32(3313), np.int32(3315), np.int32(3344), np.int32(3446), np.int32(3448), np.int32(3486), np.int32(3487), np.int32(3495), np.int32(3577), np.int32(3590), np.int32(3593), np.int32(3604), np.int32(3622), np.int32(3653), np.int32(3662), np.int32(3669), np.int32(3675), np.int32(3748), np.int32(3758), np.int32(3802), np.int32(3810), np.int32(3813), np.int32(3815), np.int32(3843), np.int32(3846), np.int32(3861), np.int32(3885), np.int32(3936), np.int32(3944), np.int32(3985), np.int32(4022), np.int32(4054), np.int32(4080)]"
6,0.5489845653939887,0.538391551584078,"[np.int32(74), np.int32(85), np.int32(95), np.int32(140), np.int32(166), np.int32(185), np.int32(187), np.int32(212), np.int32(260), np.int32(277), np.int32(283), np.int32(284), np.int32(289), np.int32(327), np.int32(392), np.int32(398), np.int32(437), np.int32(490), np.int32(499), np.int32(522), np.int32(545), np.int32(546), np.int32(548), np.int32(585), np.int32(658), np.int32(670), np.int32(672), np.int32(674), np.int32(710), np.int32(762), np.int32(803), np.int32(868), np.int32(871), np.int32(908), np.int32(925), np.int32(929), np.int32(930), np.int32(953), np.int32(954), np.int32(963), np.int32(966), np.int32(970), np.int32(1014), np.int32(1041), np.int32(1050), np.int32(1056), np.int32(1063), np.int32(1102), np.int32(1109), np.int32(1145), np.int32(1146), np.int32(1175), np.int32(1180), np.int32(1213), np.int32(1285), np.int32(1313), np.int32(1319), np.int32(1321), np.int32(1324), np.int32(1325), np.int32(1328), np.int32(1413), np.int32(1424), np.int32(1431), np.int32(1436), np.int32(1450), np.int32(1507), np.int32(1528), np.int32(1572), np.int32(1601), np.int32(1627), np.int32(1633), np.int32(1634), np.int32(1644), np.int32(1656), np.int32(1658), np.int32(1683), np.int32(1686), np.int32(1725), np.int32(1737), np.int32(1741), np.int32(1790), np.int32(1845), np.int32(1877), np.int32(1880), np.int32(1892), np.int32(1906), np.int32(1907), np.int32(1929), np.int32(1942), np.int32(1954), np.int32(1965), np.int32(1970), np.int32(1976), np.int32(2017), np.int32(2019), np.int32(2040), np.int32(2081), np.int32(2099), np.int32(2133), np.int32(2143), np.int32(2149), np.int32(2166), np.int32(2181), np.int32(2185), np.int32(2194), np.int32(2209), np.int32(2211), np.int32(2226), np.int32(2234), np.int32(2253), np.int32(2273), np.int32(2286), np.int32(2291), np.int32(2299), np.int32(2337), np.int32(2357), np.int32(2376), np.int32(2394), np.int32(2427), np.int32(2447), np.int32(2464), np.int32(2471), np.int32(2480), np.int32(2486), np.int32(2492), np.int32(2505), np.int32(2519), np.int32(2522), np.int32(2528), np.int32(2552), np.int32(2598), np.int32(2607), np.int32(2615), np.int32(2660), np.int32(2666), np.int32(2682), np.int32(2685), np.int32(2696), np.int32(2789), np.int32(2798), np.int32(2818), np.int32(2848), np.int32(2853), np.int32(2927), np.int32(2949), np.int32(2956), np.int32(2968), np.int32(2981), np.int32(2999), np.int32(3006), np.int32(3061), np.int32(3075), np.int32(3142), np.int32(3193), np.int32(3210), np.int32(3230), np.int32(3232), np.int32(3235), np.int32(3275), np.int32(3285), np.int32(3291), np.int32(3315), np.int32(3344), np.int32(3348), np.int32(3352), np.int32(3369), np.int32(3405), np.int32(3432), np.int32(3448), np.int32(3459), np.int32(3467), np.int32(3507), np.int32(3540), np.int32(3577), np.int32(3581), np.int32(3590), np.int32(3594), np.int32(3597), np.int32(3606), np.int32(3653), np.int32(3655), np.int32(3662), np.int32(3675), np.int32(3748), np.int32(3758), np.int32(3812), np.int32(3813), np.int32(3843), np.int32(3855), np.int32(3861), np.int32(3882), np.int32(3888), np.int32(3924), np.int32(3985), np.int32(3988), np.int32(3990), np.int32(4031), np.int32(4080), np.int32(4093)]"
